SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,12170 Crystal Ridge Way,Porter Ranch,CA,91326,1100000,3,2.5,PORA - Porter Ranch,1845,4601,1987,1,596,235,Pre On-Market,August-2-2025 12:00 PM,August-2-2025 05:00 PM,https://www.redfin.com/CA/Porter-Ranch/12170-Crystal-Ridge-Way-91326/home/5766789,CRMLS,SR25170419,N,Y,34.2947131,-118.5611091
MLS Listing,,Single Family Residential,1460 Exposition Blvd,Los Angeles,CA,90018,590000,2,1.5,C34 - Los Angeles Southwest,1254,2672,1912,1,470,,Active,August-3-2025 01:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/1460-Exposition-Blvd-90018/home/6883288,CRMLS,SR25170785,N,Y,34.0180419,-118.3050295
MLS Listing,,Single Family Residential,18154 Keswick St,Reseda,CA,91335,665000,2,1.0,RES - Reseda,856,5976,1950,1,777,,Active,,,https://www.redfin.com/CA/Reseda/18154-Keswick-St-91335/home/3790909,CRMLS,SR25170382,N,Y,34.2105031,-118.5293413
MLS Listing,,Single Family Residential,1185 Mcclellan Dr,Los Angeles,CA,90049,5995000,6,5.0,Brentwood,4300,6891,2025,1,1394,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/1185-McClellan-Dr-90049/home/6760584,TheMLS,25571283,N,Y,34.0427811,-118.4705636
MLS Listing,,Single Family Residential,2617 S Beverly Dr,Los Angeles,CA,90034,2995000,4,3.0,Beverlywood Vicinity,2511,8401,1962,1,1193,,Active,,,https://www.redfin.com/CA/Los-Angeles/2617-S-Beverly-Dr-90034/home/6792312,TheMLS,25572019,N,Y,34.0393697,-118.3959747
MLS Listing,,Single Family Residential,4710 Berryman Ave,Culver City,CA,90230,4250000,7,7.5,Culver City,4298,8551,2020,1,989,,Active,,,https://www.redfin.com/CA/Culver-City/4710-Berryman-Ave-90230/home/6729244,TheMLS,25571991,N,Y,33.997885,-118.4087124
MLS Listing,,Vacant Land,11448 Cumpston St,North Hollywood,CA,91601,3495000,,,Not Applicable,,13355,,1,,,Active,,,https://www.redfin.com/CA/North-Hollywood/11448-Cumpston-St-91601/home/5208856,CRMLS,P1-23480,N,Y,34.1694197,-118.3806628
MLS Listing,,Single Family Residential,11801 Thunderbird Ave,Porter Ranch,CA,91326,1550000,4,3.0,PORA - Porter Ranch,2412,13959,1969,1,643,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Porter-Ranch/11801-Thunderbird-Ave-91326/home/5982125,CRMLS,GD25154144,N,Y,34.2871117,-118.5591232
MLS Listing,,Single Family Residential,6348 Camellia Ave,North Hollywood,CA,91606,999999,3,2.0,NHO - North Hollywood,1394,7187,1941,1,717,,Active,,,https://www.redfin.com/CA/North-Hollywood/6348-Camellia-Ave-91606/home/5128548,CRMLS,SR25171465,N,Y,34.186341,-118.382107
MLS Listing,,Condo/Co-op,8675 Falmouth Ave #121,Playa Del Rey,CA,90293,729000,2,2.0,C31 - Playa Del Rey,992,162394,1983,1,735,629,Pre On-Market,,,https://www.redfin.com/CA/Playa-del-Rey/8675-Falmouth-Ave-90293/unit-121/home/6630916,CRMLS,SR25171446,N,Y,33.9551172,-118.4357195
MLS Listing,,Single Family Residential,7660 Radford Ave,North Hollywood,CA,91605,775000,2,1.0,NHO - North Hollywood,1018,7021,1948,1,761,,Active,,,https://www.redfin.com/CA/North-Hollywood/7660-Radford-Ave-91605/home/5033616,CRMLS,SR25171322,N,Y,34.210261,-118.3919147
MLS Listing,,Condo/Co-op,15206 Burbank Blvd #211,Sherman Oaks,CA,91411,659000,2,2.5,SO - Sherman Oaks,1310,37821,2006,1,503,499,Pre On-Market,August-16-2025 01:00 PM,August-16-2025 04:00 PM,https://www.redfin.com/CA/Sherman-Oaks/15206-Burbank-Blvd-91411/unit-211/home/17231857,CRMLS,SR25142806,N,Y,34.1716054,-118.4642192
MLS Listing,,Multi-Family (2-4 Unit),2815 Exposition Pl,Los Angeles,CA,90018,975000,3,3.0,WLA - West Los Angeles,1572,4529,1928,1,620,,Pre On-Market,,,https://www.redfin.com/CA/Los-Angeles/2815-Exposition-Pl-90018/home/6888163,CRMLS,SW25169870,N,Y,34.020517,-118.326454
MLS Listing,,Condo/Co-op,13200 Pacific Promenade Prome #110,Playa Vista,CA,90094,1225000,2,2.0,Playa Vista,1295,68262,2003,1,946,1048,Active,August-2-2025 02:00 PM,August-2-2025 05:00 PM,https://www.redfin.com/CA/Playa-Vista/13200-Pacific-Promenade-90094/unit-110/home/22930290,TheMLS,25571369,N,Y,33.9707795,-118.4269437
MLS Listing,,Condo/Co-op,9625 Sylmar Ave #29,Panorama City,CA,91402,550000,3,1.5,PC - Panorama City,1145,101568,1980,1,480,427,Pre On-Market,August-2-2025 12:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Panorama-City/9625-Sylmar-Ave-91402/unit-29/home/5650831,CRMLS,IG25171091,N,Y,34.2452021,-118.4482085
MLS Listing,,Single Family Residential,5614 Ponce Ave,Woodland Hills,CA,91367,1995000,4,3.0,Woodland Hills,2592,9287,1965,1,770,,Active,,,https://www.redfin.com/CA/Woodland-Hills/5614-Ponce-Ave-91367/home/3225351,TheMLS,25571391,N,Y,34.1724988,-118.6205307
MLS Listing,,Single Family Residential,17430 Hemmingway St,Northridge,CA,91325,1050000,4,2.0,NR - Northridge,2445,6242,1951,1,429,,Active,August-2-2025 12:30 PM,August-2-2025 03:00 PM,https://www.redfin.com/CA/Northridge/17430-Hemmingway-St-91325/home/4322551,CRMLS,BB25170932,N,Y,34.2132662,-118.5129512
MLS Listing,,Single Family Residential,6910 N Tierno Ln,Los Angeles,CA,90038,1225000,3,3.5,Hollywood,2237,1279,2018,1,548,159,Active,,,https://www.redfin.com/CA/Los-Angeles/6910-N-Tierno-Ln-90038/home/169949700,TheMLS,25571973,N,Y,34.09239,-118.3411368
MLS Listing,,Single Family Residential,2631 Range Rd,Los Angeles,CA,90065,1485000,3,2.0,618 - Eagle Rock,1428,5402,1959,1,1040,,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/2631-Range-Rd-90065/home/7177922,CRMLS,GD25164904,N,Y,34.1301379,-118.2240113
MLS Listing,,Single Family Residential,131 S Ellery Dr,San Pedro,CA,90732,1299900,3,2.0,699 - Not Defined,1544,8052,1960,1,842,,Active,,,https://www.redfin.com/CA/San-Pedro/131-S-Ellery-Dr-90732/home/7734674,CRMLS,PW25171027,N,Y,33.7427398,-118.3109024
MLS Listing,,Single Family Residential,3230 S Barrington Ave,Los Angeles,CA,90066,1850000,3,3.5,Palms - Mar Vista,1773,1304,2023,1,1043,278,Active,,,https://www.redfin.com/CA/Los-Angeles/3230-S-Barrington-Ave-90066/home/6750216,TheMLS,25571969,N,Y,34.0189871,-118.4353122
MLS Listing,,Single Family Residential,2000 Kew Dr,Los Angeles,CA,90046,2495000,4,3.0,Sunset Strip - Hollywood Hills West,2954,6736,1923,1,845,,Active,August-3-2025 01:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/West-Hollywood/2000-Kew-Dr-90046/home/190610238,TheMLS,25571943,N,Y,34.1080312,-118.3768145
MLS Listing,,Single Family Residential,1311 Braeridge Dr,Beverly Hills,CA,90210,2195000,4,4.0,Beverly Hills Post Office,2120,8516,1962,1,1035,,Active,August-3-2025 01:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/Beverly-Hills/1311-Braeridge-Dr-90210/home/6823405,TheMLS,25571571,N,Y,34.0951451,-118.4213076
MLS Listing,,Single Family Residential,1814-E 109TH St,Los Angeles,CA,90059,564900,3,2.0,C34 - Los Angeles Southwest,1028,3393,1922,1,550,,Active,,,https://www.redfin.com/CA/Los-Angeles/1814-E-109th-St-90059/home/7314412,CRMLS,DW25171371,N,Y,33.9369072,-118.2402882
MLS Listing,,Single Family Residential,16105 Clear Oak Dr,Encino,CA,91436,3990000,5,5.5,ENC - Encino,4193,19879,1965,1,952,,Active,,,https://www.redfin.com/CA/Encino/16105-Clear-Oak-Dr-91436/home/4918345,CRMLS,SR25168734,N,Y,34.1491495,-118.4840341
MLS Listing,,Condo/Co-op,5319 Lindley Ave #104,Tarzana,CA,91356,500000,2,2.0,TAR - Tarzana,1133,10753,1990,1,441,495,Active,August-2-2025 12:00 PM,August-2-2025 03:00 PM,https://www.redfin.com/CA/Tarzana/5319-Lindley-Ave-91356/unit-104/home/4104023,CRMLS,SR25171162,N,Y,34.1672845,-118.5276111
MLS Listing,,Single Family Residential,6917 Mammoth Ave,Valley Glen,CA,91405,1195000,3,2.5,VN - Van Nuys,1671,6002,1955,1,715,,Active,August-2-2025 01:00 PM,August-2-2025 05:00 PM,https://www.redfin.com/CA/Van-Nuys/6917-Mammoth-Ave-91405/home/4420246,CRMLS,SR25171177,N,Y,34.1962343,-118.4326448
MLS Listing,,Single Family Residential,12651 Darla Ave,Granada Hills,CA,91344,1550000,4,2.5,GH - Granada Hills,2650,11595,1964,1,585,,Pre On-Market,,,https://www.redfin.com/CA/Granada-Hills/12651-Darla-Ave-91344/home/5560107,CRMLS,SR25171053,N,Y,34.30069,-118.5044238
MLS Listing,,Single Family Residential,5057 Inaglen Way,Los Angeles,CA,90043,1250000,3,3.0,699 - Not Defined,1788,7427,1941,1,699,,Active,August-3-2025 01:00 PM,August-3-2025 05:00 PM,https://www.redfin.com/CA/Los-Angeles/5057-Inaglen-Way-90043/home/6866923,CRMLS,OC25171310,N,Y,33.9962318,-118.3503149
MLS Listing,,Vacant Land,3229 Whittier Blvd,Los Angeles,CA,90023,975000,,,Boyle Heights,,8037,,1,,,Active,,,https://www.redfin.com/CA/Los-Angeles/3229-Whittier-Blvd-90023/home/196696805,TheMLS,25571445,N,Y,34.0289927,-118.2036887
MLS Listing,,Single Family Residential,2113 Midvale Ave,Los Angeles,CA,90025,1749000,3,2.0,C05 - Westwood - Century City,2109,6765,1929,1,829,,Active,August-2-2025 10:00 AM,August-2-2025 01:00 PM,https://www.redfin.com/CA/Los-Angeles/2113-Midvale-Ave-90025/home/6800422,CRMLS,SR25165591,N,Y,34.0442348,-118.4338117
MLS Listing,,Single Family Residential,7660 Ostrom Ave,Van Nuys,CA,91406,860000,3,1.0,Lake Balboa,1102,7968,1951,1,780,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Van-Nuys/7660-Ostrom-Ave-91406/home/4328048,TheMLS,25571519,N,Y,34.2102765,-118.5074325
MLS Listing,,Single Family Residential,17137 Escalon Dr,Encino,CA,91436,3298500,4,4.5,ENC - Encino,3386,30064,1966,1,974,,Active,August-1-2025 11:00 AM,August-1-2025 02:00 PM,https://www.redfin.com/CA/Encino/17137-Escalon-Dr-91436/home/4947484,CRMLS,SR25169701,N,Y,34.1348907,-118.5039601
MLS Listing,,Single Family Residential,6350 Costello Ave,Valley Glen,CA,91401,999950,3,2.0,VG - Valley Glen,1372,8101,1944,1,729,,Active,August-2-2025 02:00 PM,August-2-2025 05:00 PM,https://www.redfin.com/CA/Van-Nuys/6350-Costello-Ave-91401/home/4632793,CRMLS,SR25170080,N,Y,34.1862862,-118.4375536
MLS Listing,,Single Family Residential,17400 Cantlay St,Lake Balboa,CA,91406,795000,2,1.0,LKBL - Lake Balboa,1074,6059,1949,1,740,,Active,,,https://www.redfin.com/CA/Van-Nuys/17400-Cantlay-St-91406/home/4534586,CSMAR,225003854,N,Y,34.2018881,-118.5119639
MLS Listing,,Condo/Co-op,8633 Balboa Blvd #24,Northridge,CA,91325,549900,2,3.0,NR - Northridge,1177,84200,1973,1,467,420,Active,,,https://www.redfin.com/CA/Northridge/8633-Balboa-Blvd-91325/unit-24/home/5751599,CRMLS,SR25170874,N,Y,34.2281681,-118.5028242
MLS Listing,,Single Family Residential,10386 Strathmore Dr,Los Angeles,CA,90024,21995000,8,8.5,Westwood - Century City,12789,26848,2025,1,1720,,Active,,,https://www.redfin.com/CA/Los-Angeles/10386-Strathmore-Dr-90024/home/196696551,TheMLS,25569791,N,Y,34.0703482,-118.4304233
MLS Listing,,Single Family Residential,8260 Oakwood Ave,Los Angeles,CA,90048,1619000,2,2.5,Beverly Center-Miracle Mile,1445,2538,1927,1,1120,,Active,August-3-2025 02:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/8260-Oakwood-Ave-90048/home/7095536,TheMLS,25571923,N,Y,34.0779676,-118.3694635
MLS Listing,,Single Family Residential,5717 4th Ave,Los Angeles,CA,90043,744900,3,2.0,C23 - Metropolitan,1708,5400,1920,1,436,,Active,,,https://www.redfin.com/CA/Los-Angeles/5717-4th-Ave-90043/home/6865067,CRMLS,IN25170044,N,Y,33.9903697,-118.3217434
MLS Listing,,Single Family Residential,910 E 93rd St,Los Angeles,CA,90002,500000,2,1.0,C34 - Los Angeles Southwest,828,5027,1940,1,604,,Active,,,https://www.redfin.com/CA/Los-Angeles/910-E-93rd-St-90002/home/7302577,CRMLS,AR25171226,N,Y,33.9518181,-118.2582063
MLS Listing,,Single Family Residential,8741 Dalton Ave,Los Angeles,CA,90047,775000,3,2.0,C36 - Metropolitan Southwest,1450,6752,2016,1,534,,Active,August-9-2025 12:00 AM,August-9-2025 11:59 PM,https://www.redfin.com/CA/Los-Angeles/8741-Dalton-Ave-90047/home/7294656,CRMLS,SW25171225,N,Y,33.9577727,-118.3038672
MLS Listing,,Single Family Residential,1115 W 125th St,Los Angeles,CA,90044,680000,3,2.0,C37 - Metropolitan South,1224,7003,1956,1,556,,Active,,,https://www.redfin.com/CA/Los-Angeles/1115-W-125th-St-90044/home/7323735,CRMLS,OC25169564,N,Y,33.919482,-118.2945332
MLS Listing,,Single Family Residential,4102 Sequoia St,Los Angeles,CA,90039,909000,2,1.0,606 - Atwater,620,3501,1924,1,1466,,Active,August-2-2025 12:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/4102-Sequoia-St-90039/home/7136354,CRMLS,SR25169880,N,Y,34.135977,-118.2688976
MLS Listing,,Townhouse,21019 Gresham St #17,Canoga Park,CA,91304,599999,2,3.0,CP - Canoga Park,1371,82187,1979,1,438,425,Active,,,https://www.redfin.com/CA/Canoga-Park/21019-Gresham-St-91304/unit-17/home/5868038,CSMAR,225003851,N,Y,34.2316923,-118.591749
MLS Listing,,Condo/Co-op,1722 Malcolm Ave #405,Los Angeles,CA,90024,995000,2,2.0,Westwood - Century City,1493,16486,1985,1,666,766,Active,August-3-2025 02:00 PM,August-3-2025 05:00 PM,https://www.redfin.com/CA/Los-Angeles/1722-Malcolm-Ave-90024/unit-405/home/6803916,TheMLS,25571711,N,Y,34.0516685,-118.4357039
MLS Listing,,Vacant Land,16759 Edgar St,Pacific Palisades,CA,90272,1250000,,,Pacific Palisades,,5454,,1,,,Active,,,https://www.redfin.com/CA/Pacific-Palisades/16759-Edgar-St-90272/home/8127101,TheMLS,25571889,N,Y,34.0465416,-118.5456223
MLS Listing,,Condo/Co-op,615 Hampton Dr Unit A102,Venice,CA,90291,1425000,1,1.5,Venice,1451,19312,2004,1,982,605,Active,August-2-2025 02:00 PM,August-2-2025 05:00 PM,https://www.redfin.com/CA/Venice/615-Hampton-Dr-90291/unit-A102/home/8136644,TheMLS,25564185,N,Y,33.9942177,-118.4750833
MLS Listing,,Multi-Family (2-4 Unit),563 Westminster Ave,Venice,CA,90291,1175000,5,5.0,Venice,3376,5206,1926,1,348,,Active,,,https://www.redfin.com/CA/Venice/563-Westminster-Ave-90291/home/180122132,TheMLS,25571827,N,Y,33.9938717,-118.4681474
MLS Listing,,Single Family Residential,10347 Hillhaven Ave,Tujunga,CA,91042,1695000,4,3.0,Sunland Tujunga,1978,6197,2025,1,857,,Active,,,https://www.redfin.com/CA/Tujunga/10347-Hillhaven-Ave-91042/home/113753801,TheMLS,25567661,N,Y,34.2572108,-118.2902275
MLS Listing,,Condo/Co-op,2121 Beloit Ave #107,Los Angeles,CA,90025,629999,2,2.0,West L.A.,1055,24741,1985,1,597,576,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/2121-Beloit-Ave-90025/unit-107/home/8124402,TheMLS,25571067,N,Y,34.0396135,-118.4412453
MLS Listing,,Multi-Family (5+ Unit),5707 Tilden Ave,Sherman Oaks,CA,91401,1615000,8,6.0,Sherman Oaks,4618,6750,1952,1,350,,Active,,,https://www.redfin.com/CA/Van-Nuys/5707-Tilden-Ave-91401/home/4685769,TheMLS,25569175,N,Y,34.1742365,-118.4476667
MLS Listing,,Single Family Residential,22736 Cavalier St,Woodland Hills,CA,91364,1495000,5,4.0,Woodland Hills,2716,37962,1969,1,550,,Active,,,https://www.redfin.com/CA/Woodland-Hills/22736-Cavalier-St-91364/home/3549163,TheMLS,25571887,N,Y,34.1582214,-118.6235109
MLS Listing,,Single Family Residential,327 Delfern Dr,Los Angeles,CA,90077,22500000,5,6.0,Bel Air - Holmby Hills,6596,46174,1949,1,3411,,Active,,,https://www.redfin.com/CA/Los-Angeles/327-Delfern-Dr-90077/home/6824221,TheMLS,25562229,N,Y,34.0839174,-118.4312166
MLS Listing,,Single Family Residential,1428 Cliff Dr,Los Angeles,CA,90065,1699000,4,4.0,Mt Washington,2920,10086,2008,1,582,,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/1428-Cliff-Dr-90065/home/51586732,TheMLS,25568101,N,Y,34.0993228,-118.2278758
MLS Listing,,Single Family Residential,8114 Coldwater Canyon Ave,North Hollywood,CA,91605,980000,3,2.0,NHO - North Hollywood,1066,6382,1953,1,919,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/North-Hollywood/8114-Coldwater-Canyon-Ave-91605/home/4969082,CRMLS,SR25165015,N,Y,34.2182101,-118.4140959
MLS Listing,,Condo/Co-op,18350 Hatteras St #248,Tarzana,CA,91356,409000,3,2.0,Tarzana,1030,234363,1972,1,397,587,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Tarzana/18350-Hatteras-St-91356/unit-248/home/8152517,TheMLS,25571785,N,Y,34.1770748,-118.5328764
MLS Listing,,Single Family Residential,4615 Brunswick Ave,Los Angeles,CA,90039,909000,2,1.0,606 - Atwater,692,3501,1923,1,1314,,Active,August-2-2025 12:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/4615-Brunswick-Ave-90039/home/7136355,CRMLS,SR25169860,N,Y,34.1357719,-118.2688561
MLS Listing,,Multi-Family (5+ Unit),500 512 520 Midvale Ave,Los Angeles,CA,90024,23895000,44,37.0,Westwood - Century City,24967,30634,1936,1,957,,Active,,,https://www.redfin.com/CA/Los-Angeles/500-Midvale-Ave-90024/home/6827379,TheMLS,25571871,N,Y,34.0680675,-118.4523143
MLS Listing,,Multi-Family (5+ Unit),8323 Blackburn Ave,Los Angeles,CA,90048,2895000,16,9.0,Beverly Center-Miracle Mile,9576,7142,1929,1,302,,Active,,,https://www.redfin.com/CA/Los-Angeles/8323-Blackburn-Ave-90048/home/7093630,TheMLS,25571867,N,Y,34.0720932,-118.3709851
MLS Listing,,Single Family Residential,5105 Winnetka Ave,Woodland Hills,CA,91364,2671000,5,3.5,Woodland Hills,3950,17846,1951,1,676,,Active,,,https://www.redfin.com/CA/Woodland-Hills/5105-Winnetka-Ave-91364/home/4160661,TheMLS,25571499,N,Y,34.1635913,-118.5714198
MLS Listing,,Single Family Residential,5824 Manton Ave,Woodland Hills,CA,91367,5595000,5,6.5,WHLL - Woodland Hills,7470,22580,2025,1,749,,Active,,,https://www.redfin.com/CA/Woodland-Hills/5824-Manton-Ave-91367/home/3236929,CRMLS,SR25164470,N,Y,34.1763469,-118.6405439
MLS Listing,,Condo/Co-op,7422 Hazeltine Ave #3,Van Nuys,CA,91405,510000,2,2.5,East Van Nuys,1114,13108,1980,1,458,275,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Van-Nuys/7422-Hazeltine-Ave-91405/unit-3/home/4403089,TheMLS,25571119,N,Y,34.2056043,-118.4396417
MLS Listing,,Single Family Residential,8398 Shoup Ave,West Hills,CA,91304,1025000,4,2.0,WEH - West Hills,1549,11361,1958,1,662,,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/West-Hills/8398-Shoup-Ave-91304/home/8096071,CRMLS,SR25170264,N,Y,34.2225744,-118.6144226
MLS Listing,,Multi-Family (2-4 Unit),3853 Westwood Blvd,Culver City,CA,90232,1200000,4,3.0,Culver City,2182,6253,1950,1,550,,Active,,,https://www.redfin.com/CA/Culver-City/3853-Westwood-Blvd-90232/home/6722700,TheMLS,25566473,N,Y,34.0155862,-118.4086472
MLS Listing,,Condo/Co-op,201 Ocean Ave Unit 1505B,Santa Monica,CA,90402,845000,1,1.0,Santa Monica,868,57750,1971,1,974,2238,Active,,,https://www.redfin.com/CA/Santa-Monica/201-Ocean-Ave-90402/unit-1505B/home/17171295,TheMLS,25571831,N,Y,34.0262893,-118.5143303
MLS Listing,,Condo/Co-op,1277 S Beverly Glen Blvd #408,Los Angeles,CA,90024,1339000,2,3.0,C05 - Westwood - Century City,1621,27400,1974,1,826,850,Pre On-Market,,,https://www.redfin.com/CA/Los-Angeles/1277-S-Beverly-Glen-Blvd-90024/unit-408/home/6806460,CRMLS,OC25170815,N,Y,34.0649042,-118.4280831
MLS Listing,,Condo/Co-op,1258 W 24th St #2,San Pedro,CA,90731,549999,2,2.5,183 - Vista Del Oro,1254,5402,1984,1,439,400,Active,August-2-2025 11:00 AM,August-2-2025 02:00 PM,https://www.redfin.com/CA/San-Pedro/1258-W-24th-St-90731/unit-2/home/7693683,CRMLS,PW25168676,N,Y,33.7227776,-118.30481
MLS Listing,,Single Family Residential,16426 Knollwood Dr,Granada Hills,CA,91344,2199999,5,4.0,GH - Granada Hills,4265,18770,1960,1,516,48,Pre On-Market,August-9-2025 12:00 PM,August-9-2025 03:00 PM,https://www.redfin.com/CA/Granada-Hills/16426-Knollwood-Dr-91344/home/5577959,CRMLS,SR25170945,N,Y,34.2974129,-118.4956675
MLS Listing,,Vacant Land,4414 Rose Hl W,Los Angeles,CA,90032,465000,,,621 - El Sereno,,5123,,1,,,Active,,,https://www.redfin.com/CA/Los-Angeles/4414-W-Rose-Hill-Dr-90032/home/22126146,CRMLS,SR25171080,N,Y,34.0812575,-118.1946583
MLS Listing,,Single Family Residential,6601 Miramonte Blvd,Los Angeles,CA,90001,750000,5,3.0,Downtown L.A.,2312,8712,1940,1,324,,Active,August-3-2025 01:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/Los-Angeles/6601-Miramonte-Blvd-90001/home/7276344,TheMLS,25571411,N,Y,33.979875,-118.2455904
MLS Listing,,Single Family Residential,10330 Hillview Ave,Chatsworth,CA,91311,850000,3,2.0,Chatsworth,1146,6826,1953,1,742,,Active,August-3-2025 01:00 PM,August-3-2025 04:00 PM,https://www.redfin.com/CA/Chatsworth/10330-Hillview-Ave-91311/home/5795106,TheMLS,25557017,N,Y,34.2583044,-118.6025704
MLS Listing,,Multi-Family (2-4 Unit),229 S Kingsley Dr,Los Angeles,CA,90004,2150000,6,5.0,KREA - Koreatown,3681,7432,1910,1,584,,Active,August-3-2025 11:00 AM,August-3-2025 03:00 PM,https://www.redfin.com/CA/Los-Angeles/229-S-Kingsley-Dr-90004/home/7097248,CRMLS,DW25171073,N,Y,34.0702867,-118.3032661
MLS Listing,,Townhouse,18958 Sherman Way #19,Reseda,CA,91335,559000,2,2.5,RES - Reseda,1250,32791,1981,1,447,560,Active,,,https://www.redfin.com/CA/Reseda/18958-Sherman-Way-91335/unit-19/home/3887717,CRMLS,SR25170963,N,Y,34.20079,-118.54691
MLS Listing,,Condo/Co-op,1444 W 227th St #7,Torrance,CA,90501,485000,2,2.0,122 - Harbor Gateway,966,21610,1982,1,502,336,Active,August-2-2025 01:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Torrance/1444-W-227th-St-90501/unit-7/home/7647205,CRMLS,PW25171022,N,Y,33.8197226,-118.303113
MLS Listing,,Multi-Family (2-4 Unit),5102 Ithaca Ave,Los Angeles,CA,90032,599000,5,3.0,621 - El Sereno,1647,4808,1947,1,364,,Active,,,https://www.redfin.com/CA/Los-Angeles/5102-Ithaca-Ave-90032/home/6951131,CRMLS,PW25171051,N,Y,34.0720902,-118.1754142
MLS Listing,,Condo/Co-op,222 7th St #301,Santa Monica,CA,90402,1494000,3,3.0,Santa Monica,1460,25054,1974,1,1023,740,Active,,,https://www.redfin.com/CA/Santa-Monica/222-7th-St-90402/unit-301/home/6781386,TheMLS,25571803,N,Y,34.032317,-118.5084298
MLS Listing,,Single Family Residential,8116 Belford Ave,Los Angeles,CA,90045,799000,3,1.0,Westchester,981,6462,1947,1,814,,Active,,,https://www.redfin.com/CA/Los-Angeles/8116-Belford-Ave-90045/home/6605451,TheMLS,25568771,N,Y,33.9651535,-118.3835158
MLS Listing,,Single Family Residential,4923 Amigo Ave,Tarzana,CA,91356,4999000,7,8.0,Tarzana,8400,27198,1965,1,595,,Active,August-2-2025 02:00 PM,August-2-2025 04:00 PM,https://www.redfin.com/CA/Tarzana/4923-Amigo-Ave-91356/home/4246945,TheMLS,25571497,N,Y,34.1588902,-118.5407199
MLS Listing,,Single Family Residential,21326 Romar St,Chatsworth,CA,91311,1250000,5,4.0,CHT - Chatsworth,2668,9292,1989,1,469,,Active,,,https://www.redfin.com/CA/Chatsworth/21326-Romar-St-91311/home/5838958,CRMLS,SR25167543,N,Y,34.2542798,-118.5961087
MLS Listing,,Single Family Residential,731 E Kensington Rd,Los Angeles,CA,90026,2195000,4,2.5,Silver Lake - Echo Park,2363,5948,1903,1,929,,Active,,,https://www.redfin.com/CA/Los-Angeles/731-E-Kensington-Rd-90026/home/7053806,TheMLS,25571433,N,Y,34.0689107,-118.2519509
MLS Listing,,Single Family Residential,4809 Hasekian Dr,Tarzana,CA,91356,2499000,4,5.0,TAR - Tarzana,3238,18988,1955,1,772,,Active,,,https://www.redfin.com/CA/Tarzana/4809-Hasekian-Dr-91356/home/4253647,CRMLS,SR25163127,N,Y,34.1567092,-118.5513226
MLS Listing,,Single Family Residential,4516 W 63rd St,Los Angeles,CA,90043,1895000,6,7.0,Windsor Hills,3100,6876,2025,1,611,,Active,,,https://www.redfin.com/CA/Los-Angeles/4516-W-63rd-St-90043/home/6409251,TheMLS,25569381,N,Y,33.9824275,-118.3536715
MLS Listing,,Single Family Residential,3375 Coldwater Canyon Ave,Studio City,CA,91604,1995000,3,3.0,Studio City,1942,26910,1954,1,1027,,Active,August-3-2025 01:00 PM,August-3-2025 03:00 PM,https://www.redfin.com/CA/Studio-City/3375-Coldwater-Canyon-Ave-91604/home/5261365,TheMLS,25571777,N,Y,34.1322376,-118.4115665
